parties.memberOf.id.keyword: Descending,contracts.title: Descending,categoría,alias_contrato_importe: Descending,alias_contrato_moneda: Descending,PESOS,fecha,año,alias_proveedor: Descending,OCID,tender.procurementMethod: Descending,source.keyword: Descending,Count,
liconsa sa de cv,SERVICIO DE TRANSPORTE DE LECHE EN POLVO,Transporte,388900,MXN,388900,31/01/2013,2013,"TRANSPORTES FLORES PEREZ, S.A. de C.V.",OCDS-0UD2Q6-AA-020VST001-N29-2013,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=451203,1,
liconsa sa de cv,DC/VIT/030/2015,Otros,386986.094,USD,6304003.471,13/08/2015,2015,"DSM NUTRITIONAL PRODUCTS MEXICO, S.A. de C.V.",OCDS-0UD2Q6-SA-020VST004-I36-2015,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=635752,1,
liconsa sa de cv,"SERVICIO DE MANIOBRAS DE CARGA, DESCARGA Y TRASPALEO DE LECHE",Transporte,380000,MXN,380000,27/04/2017,2017,ARACELI ANAID VAZQUEZ CRUZ,OCDS-0UD2Q6-IA-020VST003-E45-2017,limited,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1107534,1,
liconsa sa de cv,CONTRATACIÓN ABIERTA DEL SERVICIO DE TRANSPORTE DE LECHE EN POLVO (Materia Prima).,Transporte,374400,MXN,374400,28/02/2017,2017,COMPAÑÍA LOGISTICA GUENDU LINE S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST001-E6-2017,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1061411,1,
liconsa sa de cv,"MANIOBRAS DE CARGA, DESCARGA Y ACOMODO DE LECHE UHT",Transporte,372000,MXN,372000,19/05/2014,2014,JESUS SALVADOR PEREZ FRANCO,OCDS-0UD2Q6-IA-020VST003-N51-2014,limited,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=392723,1,
liconsa sa de cv,AD PARTIDA 08-JIQ-P-AD-16 SERVICIO DE TRANSPORTE Y DIST DE LECHE EN POLVO,Transporte,370590,MXN,370590,31/01/2016,2016,TRANSPORTES EHL DEL CENTRO S.A DE C.V.,OCDS-0UD2Q6-AA-020VST008-N32-2017,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=815280,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO,Transporte,370590,MXN,370590,01/01/2016,2016,TRANSPORTES EHL DEL CENTRO S.A DE C.V.,OCDS-0UD2Q6-PST/1066/2016,direct,,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO Y SUPLEMENTO ALIMENTICIO 06-OAX-P-AD-15,Transporte,369740,MXN,369740,31/12/2014,2014,COMPAÑÍA LOGISTICA GUENDU LINE S.A. DE C.V.,OCDS-0UD2Q6-PST/310/2015,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=504563,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO,Transporte,369740,MXN,369740,31/12/2014,2014,COMPAÑÍA LOGISTICA GUENDU LINE S.A. DE C.V.,OCDS-0UD2Q6-AA-020VST001-N10-2015,direct,,1,
liconsa sa de cv,SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE UHT,Transporte,369000,MXN,369000,02/09/2013,2013,TRANSPORTES EHL DEL CENTRO S.A DE C.V.,OCDS-0UD2Q6-PST/838/2012,direct,,1,
liconsa sa de cv,ADQUISICIÓN DE REFACCIONES PARA MAQUINA ENVASADORA DE LECHE EN POLVO,Producción,356440.063,MXN,356440.063,28/05/2015,2015,"KHS MEXICO, S.A. de C.V.",OCDS-0UD2Q6-SA-020VST013-N44-2015,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=656592,1,
liconsa sa de cv,"SERVICIO DE VIGILANCIA, SEGURIDAD Y PROTECCIÓN EN OFICINAS ADMINISTRATIVAS Y ALMACÉN DE LECHE EN POLVO, REFACCIONES Y VALORES DE LA GERENCIA ESTATAL MICHOACÁN",Otros,350000,MXN,350000,28/02/2017,2017,"CONSORCIO EMPRESARIAL de SEGURIDAD PRIVADA, LIMPIEZA Y MANTENIMIENTO, S.A. de C.V.",OCDS-0UD2Q6-IA-020VST007-E2-2017,limited,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1074028,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA,Transporte,347430.094,MXN,347430.094,31/12/2013,2013,TRANSPORTES EHL DEL CENTRO S.A DE C.V.,OCDS-0UD2Q6-PST/168/2014,open,,1,
liconsa sa de cv,"SERVICIO DE ESTUDIO POST- TEST DE LA CAMPAÑA LICONSA, LA LECHE QUE FORTALECE A MEXICO",Publicidad,344825,MXN,344825,17/10/2018,2018,"ENKOLL, S.A. de C.V.",OCDS-0UD2Q6-AA-020VST001-E127-2018,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1593754,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO Y SUPLEMENTO ALIMENTICIO 07-OAX-P-AD-15,Transporte,341600,MXN,341600,31/12/2014,2014,COMPAÑÍA LOGISTICA GUENDU LINE S.A. DE C.V.,OCDS-0UD2Q6-PST/311/2015,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=504579,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO,Transporte,341600,MXN,341600,31/12/2014,2014,COMPAÑÍA LOGISTICA GUENDU LINE S.A. DE C.V.,OCDS-0UD2Q6-AA-020VST001-N11-2015,direct,,1,
liconsa sa de cv,"SERVICIO DE TRANSPORTE DE LECHE EN POLVO, UHT, SUPLEMENTOS ALIMENTICIOS",Transporte,337000,MXN,337000,10/02/2015,2015,TRANSPORTES ESDO S.A DE C.V,OCDS-0UD2Q6-SA-020VST001-N36-2015,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=524271,1,
liconsa sa de cv,TRANSPORTE DE LECHE EN POLVO,Transporte,337000,MXN,337000,01/11/2015,2015,TRANSPORTES ESDO S.A DE C.V,OCDS-0UD2Q6-PST/1368/2015,limited,,1,
liconsa sa de cv,AA-020VST008-N32-2015 SERV. DE TRANSP. DE LECHE FRESCA (ABRIL),Transporte,336600,MXN,336600,31/03/2015,2015,HECTOR QUINTANILLA MONTES,OCDS-0UD2Q6-AA-020VST008-N32-2015,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=533786,1,
liconsa sa de cv,RECOLECCION Y TRANSPORTE DE LECHE A CENTROS DE ACOPIO,Transporte,336600,MXN,336600,03/01/2015,2015,HECTOR QUINTANILLA MONTES,OCDS-0UD2Q6-PST/2251/2015,open,,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE UHT,Transporte,335000,MXN,335000,31/12/2014,2014,TRANSPORTADORA NACIONAL S.A. DE C.V.,OCDS-0UD2Q6-AA-020VST001-N16-2015,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=504713,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE UHT,Transporte,335000,MXN,335000,31/12/2014,2014,TRANSPORTADORA NACIONAL S.A. DE C.V.,OCDS-0UD2Q6-PST/312/2015,direct,,1,
liconsa sa de cv,SERVICIO DE TRANSPORTE DE LECHE EN POLVO,Transporte,333400,MXN,333400,31/01/2013,2013,TRANSPORTES UNIDOS PEREZ S.A. DE C.V.,OCDS-0UD2Q6-PST/173/2014,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=451168,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,332000,MXN,332000,02/07/2017,2017,SUNILEC S.P.R. DE R.L. DE C.V.,OCDS-0UD2Q6-CADQ/2093/2015,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,331500,MXN,331500,02/03/2015,2015,MARTIN JIMENEZ MIRANDA,OCDS-0UD2Q6-CADQ/3163/2015,direct,,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE DE LECHE UHT 20-TLH-U-AD-14,Transporte,327178,MXN,327178,13/08/2014,2014,TRANSPORTES ESDO S.A DE C.V,OCDS-0UD2Q6-AA-020VST001-N117-2014,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=506325,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE UHT,Transporte,327178,MXN,327178,07/02/2015,2015,TRANSPORTES ESDO S.A DE C.V,OCDS-0UD2Q6-PST/3215/2014,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,320000,MXN,320000,31/12/2013,2013,AGRO LECHERA ALTEÑA S.A. DE C.V.,OCDS-0UD2Q6-CADQ/1511/2014,direct,,1,
liconsa sa de cv,"SERVICIO DE PINTA DE BARDAS (INCLUYE RENTA Y PINTURA DE BARDA DURANTE UN MES) EN LOS MUNICIPIOS DE MORELIA, URUAPAN, ZAMORA Y LÁZARO CÁRDENAS MICHOACÁN PARA LA DIFUSIÓN DEL PROGRAMA DE ABASTO SOCIAL DE LECHE.",Otros,315000,MXN,315000,12/10/2017,2017,"HASTIAL EDIFICACIONES, S. de R.L. de C.V.",OCDS-0UD2Q6-AA-020VST007-E63-2017,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1314843,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,312100,MXN,312100,02/04/2017,2017,CENTRO DE ACOPIO DE TAMPICO ALTO,OCDS-0UD2Q6-CADQ/2154/2015,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,311100,MXN,311100,10/06/2015,2015,SOCIEDAD DE PRODUCTORES CORDILLERA JULIMES LAS VARAS S. DE R.L. DE M.I.,OCDS-0UD2Q6-CADQ/720/2016,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,308500,MXN,308500,02/06/2017,2017,CENTRO DE ACOPIO DE JULIMES,OCDS-0UD2Q6-CADQ/2142/2015,direct,,1,
liconsa sa de cv,SERVICIO DE MANIOBRAS DE CARGA Y DESCARGA DE LECHE EN POLVO DE IMPORTACIÓN,Transporte,307728,MXN,307728,29/02/2016,2016,"Maniobras, Fuentes, S.A. de C.V.",OCDS-0UD2Q6-AA-020VST004-E11-2016,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=800454,1,
liconsa sa de cv,SERVICIO SE TRANSPORTE DE LECHE EN POLVO,Transporte,301700,MXN,301700,31/01/2013,2013,TRANSPORTES UNIDOS PEREZ S.A. DE C.V.,OCDS-0UD2Q6-PST/174/2014,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=452376,1,
liconsa sa de cv,MANIOBRAS DE CARGA Y DESCARGA DE LECHE EN POLVO,Transporte,296400,MXN,296400,31/03/2013,2013,JESUS SALVADOR PEREZ FRANCO,OCDS-0UD2Q6-AA-020VST004-N21-2013,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=239076,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,295000,MXN,295000,02/06/2017,2017,PRODUCTORES UNIDOS DE LOS DOLORES S.C.L.,OCDS-0UD2Q6-CADQ/2672/2015,direct,,1,
liconsa sa de cv,PEDIDO 11PO-054 REFACCIONES PARA ENVASADORA DE LECHE LIQUIDA,Producción,294651.594,MXN,294651.594,02/04/2013,2013,LIQUIBOX DE MEXICO S.A. DE C.V.,OCDS-0UD2Q6-PED/2070/2011,direct,,1,
liconsa sa de cv,SERVICIO DE TRANSPORTE DE LECHE EN POLVO,Transporte,294400,MXN,294400,31/01/2013,2013,TRANSPORTES ESDO S.A DE C.V,OCDS-0UD2Q6-AA-020VST001-N33-2013,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=451078,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,290073.188,MXN,290073.188,10/06/2015,2015,JOSE DE JESUS MARQUEZ MARQUEZ,OCDS-0UD2Q6-CADQ/727/2016,direct,,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE DE LECHE EN POLVO Y SUPLEMENTO ALIMENTICIO O LECHE UHT 22-QRO-P-AD-14,Transporte,289528.813,MXN,289528.813,09/11/2014,2014,GUSTAVO GARCIA RAMIREZ,OCDS-0UD2Q6-AA-020VST001-N116-2014,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=506260,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,282100,MXN,282100,31/12/2015,2015,JOSE DE JESUS MARQUEZ MARQUEZ,OCDS-0UD2Q6-CADQ/646/2016,direct,,1,
liconsa sa de cv,"SERVICIO DE SEGURIDAD, PROTECCIÓN Y VIGILANCIA PARA LAS OFICINAS ADMINISTRATIVAS Y ALMACÉN DE LECHE DEL PAS GUANAJUATO",Otros,280000,MXN,280000,29/02/2016,2016,"COMERCIALIZADORA de SEGURIDAD PRIVADA Y EMPRESARIAL ERUMA, S. de R.L. de C.V.",OCDS-0UD2Q6-IA-020VST015-E3-2016,limited,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=799858,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO,Transporte,279330,MXN,279330,09/10/2015,2015,GUSTAVO GARCIA RAMIREZ,OCDS-0UD2Q6-PST/4240/2014,direct,,1,
liconsa sa de cv,ADQUISICION DE 80 KITS PARA DETERMINACION DE CELULAS SOMATICAS EN LECHE PORTA SC,Análisis,276000,MXN,276000,27/02/2018,2018,"SERCO COMERCIAL, S.A. de C.V.",OCDS-0UD2Q6-AA-020VST013-E5-2018,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1538755,1,
liconsa sa de cv,TRANSPORTE DE LECHE FRESCA A CENTROS DE ACOPIO,Transporte,271500,MXN,271500,05/08/2015,2015,TRANSPORTADORA INTERNACIONAL S.A. DE C.V.,OCDS-0UD2Q6-PST/3358/2014,direct,,1,
liconsa sa de cv,"SERVICIO DE TRANSPORTE DE LECHE FRESCA CENTRO DE ACOPIO ""VILLA DE TUTUTEPEC"" POR EL PERIODO DEL 20 DE JUNIO AL 20 DE JULIO DEL 2014",Transporte,271500,MXN,271500,19/06/2014,2014,TRANSPORTADORA INTERAMERICANA S.A. DE C.V.,OCDS-0UD2Q6-AA-020VST008-N60-2014,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=410454,1,
liconsa sa de cv,Servicios de Maniobras de Carga y Descarga de Leche en Polvo,Transporte,270000,MXN,270000,28/02/2014,2014,JESUS SALVADOR PEREZ FRANCO,OCDS-0UD2Q6-AA-020VST004-N30-2014,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=370132,1,
liconsa sa de cv,CONTRATACIÓN ABIERTA DEL SERVICIO DE TRANSPORTE DE LECHE LIQUIDA 2015,Transporte,269557.906,MXN,269557.906,28/02/2015,2015,TRANSPORTES EHL DEL CENTRO S.A DE C.V.,OCDS-0UD2Q6-LA-020VST001-N2-2015,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=502135,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE LIQUIDA,Transporte,269557.906,MXN,269557.906,02/01/2015,2015,TRANSPORTES EHL DEL CENTRO S.A DE C.V.,OCDS-0UD2Q6-PST/765/2015,open,,1,
liconsa sa de cv,Servicios de Maniobras de Carga y Descarga de Leche en Polvo,Transporte,267172.5,MXN,267172.5,28/02/2015,2015,IRMA ROJO OLGUIN,OCDS-0UD2Q6-AA-020VST004-N23-2015,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=526022,1,
liconsa sa de cv,SERVICIO DE CARGA Y DESCARGA DE LECHE EN POLVO DE IMPORTACIÓN,Transporte,267125,MXN,267125,31/12/2016,2016,ISRAEL FLORES ESPINOSA,OCDS-0UD2Q6-AA-020VST004-E1-2017,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1041312,1,
liconsa sa de cv,CONVENIO MODIFICATORIO AL PST/693/2013 TRANSPORTES UNIDOS PÉREZ,Transporte,266332,MXN,266332,08/10/2013,2013,TRANSPORTES UNIDOS PEREZ S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST001-N13-2013,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=220841,1,
liconsa sa de cv,SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO Y SUPLEMENTO ALIMENTICIO,Transporte,265000,MXN,265000,31/10/2013,2013,GUSTAVO GARCIA RAMIREZ,OCDS-0UD2Q6-AA-020VST001-N155-2013,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=446829,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO,Transporte,265000,MXN,265000,10/01/2013,2013,GUSTAVO GARCIA RAMIREZ,OCDS-0UD2Q6-PST/474/2014,direct,,1,
liconsa sa de cv,COMPRA VENTA DE LECHE FRESCA FRIA,Compra de leche,265000,MXN,265000,31/12/2014,2014,CIRILO MENDEZ SALDAÑA,OCDS-0UD2Q6-CADQ/2055/2015,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,265000,MXN,265000,31/12/2014,2014,CIRILO MENDEZ SALDAÑA,OCDS-0UD2Q6-CADQ/47/2015,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,265000,MXN,265000,11/03/2016,2016,CENTRO DE ACOPIO DE ALVARO OBREGON,OCDS-0UD2Q6-CADQ/539/2015,direct,,1,
liconsa sa de cv,"Prórroga al contrato PST/3862/2018, partida 20-QRO-P-AD-18 por monto y vigencia al 28 febrero 2019",Transporte,260842.41,MXN,260842.41,01/01/19,2019,TRANSPORTES UNIDOS PEREZ S.A. DE C.V.,S/I,,,1,
liconsa sa de cv,DC/VIT/030/2015,Otros,260471.406,USD,4243079.204,13/08/2015,2015,"WRIGHT ENRICHMENT de MEXICO, S.A. de C.V.",OCDS-0UD2Q6-SA-020VST004-I36-2015,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=635752,1,
liconsa sa de cv,Maniobras 2018,Transporte,260000,MXN,260000,28/02/2018,2018,VIRGINIA REMEDIOS DIAZ MARTINEZ,OCDS-0UD2Q6-IA-020VST010-E10-2018,limited,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1380564,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE Y DIST DE LECHE EN POLVO,Transporte,255468,MXN,255468,31/12/2017,2017,COMPAÑÍA LOGISTICA GUENDU LINE S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST001-E2-2017,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1048954,1,
liconsa sa de cv,"SERVICIO DE SEGURIDAD, PROTECCIÓN Y VIGILANCIA PARA LAS OFICINAS ADMINISTRATIVAS Y ALMACÉN DE LECHE",Otros,252000,MXN,252000,28/02/2014,2014,"COMERCIALIZADORA de SEGURIDAD PRIVADA Y EMPRESARIAL ERUMA, S. de R.L. de C.V.",OCDS-0UD2Q6-LA-020VST015-N4-2014,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=363808,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICO DE TRANSPORTE DE LECHE EN POLVO,Transporte,251323.203,MXN,251323.203,31/12/2015,2015,TRANSPORTES UNIDOS PEREZ S.A. DE C.V.,OCDS-0UD2Q6-LA-020VST001-N1-2015,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=501818,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,250000,MXN,250000,11/04/2016,2016,JAVIER DE LA LUZ PEDROZA GUZMAN,OCDS-0UD2Q6-CADQ/531/2015,direct,,1,
liconsa sa de cv,SERVICIO DE SEGURIDAD EN OFICINAS ADMINISTRATIVAS Y ALMACÉN DE LECHE,Otros,250000,MXN,250000,28/02/2017,2017,"COMERCIALIZADORA de SEGURIDAD PRIVADA Y EMPRESARIAL ERUMA, S. de R.L. de C.V.",OCDS-0UD2Q6-IA-020VST015-E3-2017,limited,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1064535,1,
liconsa sa de cv,CONTRATACION ABIERTA DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO Y SUPLEMENTO 03-QRO-P-AD-15,Transporte,248868,MXN,248868,31/12/2014,2014,TRANSPORTES UNIDOS PEREZ S.A. DE C.V.,OCDS-0UD2Q6-PST/306/2015,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=504503,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO,Transporte,248868,MXN,248868,31/12/2014,2014,TRANSPORTES UNIDOS PEREZ S.A. DE C.V.,OCDS-0UD2Q6-AA-020VST001-N8-2015,direct,,1,
liconsa sa de cv,"CONTRATACIÓN DEL SERVICIO DE SEGURIDAD, PROTECCIÓN Y VIGILANCIA DE OFICINAS ADMINISTRATIVAS Y ALMACÉN DE LECHE DEL PAS GUANAJUATO",Otros,248000,MXN,248000,28/02/2015,2015,"COMERCIALIZADORA de SEGURIDAD PRIVADA Y EMPRESARIAL ERUMA, S. de R.L. de C.V.",OCDS-0UD2Q6-LA-020VST015-N3-2015,open,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=513274,1,
liconsa sa de cv,SERVICIOS DE MANIOBRAS DE CARGA Y DESCARGA DE LECHE EN POLVO DE IMPORTACIÓN,Transporte,244800,MXN,244800,30/04/2018,2018,ISRAEL FLORES ESPINOSA,OCDS-0UD2Q6-AA-020VST004-E12-2018,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1447851,1,
liconsa sa de cv,SERVICIO DE TRANSPORTE DE LECHE UHT,Transporte,243750,MXN,243750,29/11/2017,2017,TRANSPORTES ESDO S.A DE C.V,OCDS-0UD2Q6-AA-020VST001-E137-2017,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1328266,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA Y/O CALIENTE,Compra de leche,241560,MXN,241560,10/06/2015,2015,CENTRO DE ACOPIO DE PIEDRAS NEGRAS,OCDS-0UD2Q6-CADQ/909/2016,direct,,1,
liconsa sa de cv,TRANSPORTE Y DISTRIBUCION DE LECHE EN POLVO,Transporte,241274,MXN,241274,10/10/2014,2014,GUSTAVO GARCIA RAMIREZ,OCDS-0UD2Q6-PST/4615/2014,direct,,1,
liconsa sa de cv,"SERVICIO DE MANIOBRAS DE CARGA, DESCARGA Y ACOMODO DE LECHE UHT",Transporte,240000,MXN,240000,02/06/2013,2013,JESUS SALVADOR PEREZ FRANCO,OCDS-0UD2Q6-IA-020VST003-N27-2013,limited,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=235914,1,
liconsa sa de cv,"SERVICIO DE TRANSPORTE DE LECHE EN POLVO, UHT, SUPLEMENTOS ALIMENTICIOS",Transporte,237200,MXN,237200,10/02/2015,2015,TRANSPORTES EHL DEL CENTRO S.A DE C.V.,OCDS-0UD2Q6-SA-020VST001-N36-2015,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=524271,1,
liconsa sa de cv,TRANSPORTE DE LECHE EN POLVO,Transporte,237200,MXN,237200,01/11/2015,2015,TRANSPORTES EHL DEL CENTRO S.A DE C.V.,OCDS-0UD2Q6-PST/1374/2015,limited,,1,
liconsa sa de cv,SERVICIO DE ELABORACIÓN Y COLOCACIÓN DE LONAS CON MEDIDAS DE 4 X 3 METROS EN LAS 420 LECHERÍAS EN MICHOACÁN PARA LA DIFUSIÓN DEL PROGRAMA DE ABASTO SOCIAL DE LECHE.,Publicidad,235200,MXN,235200,12/10/2017,2017,"COMERCIAL CESSER, S. de R.L. de C.V.",OCDS-0UD2Q6-AA-020VST007-E62-2017,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1314810,1,
liconsa sa de cv,"FUMIGACIÓN DE LAS INSTALACIONES DE LA GERENCIA ESTATAL OAXACA DE LICONSA, S.A. DE C.V., EDIFICIO DEL POZO PROFUNDO, 187 LECHERÍAS DE VENTA DE LECHE LÍQUIDA, 12 UNIDADES DEL PARQUE VEHICULAR (CAJA SECA Y CABINA) DE DISTRIBUCIÓN DE LECHE Y CONTROL DE AVES (",Otros,235140.703,MXN,235140.703,22/03/2017,2017,ALBA LUCIA ACEVEDO CHAVEZ,OCDS-0UD2Q6-IA-020VST008-E15-2017,limited,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1090043,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,223200,MXN,223200,05/03/2017,2017,GRUPO DE TRABAJO POTRERO DE EN MEDIO S.C. DE R.L. DE C.V.,OCDS-0UD2Q6-CADQ/2403/2016,direct,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,217000,MXN,217000,31/12/2014,2014,PRODUCTORES AGROPECUARIOS DE ARROYO BRAVO S.C. DE R.L. DE C.V.,OCDS-0UD2Q6-CADQ/39/2015,direct,,1,
liconsa sa de cv,RECOLECCION Y TRANSPORTE DE LECHE FRESCA FRIA A CENTOS DE ACOPIO,Transporte,213040.797,MXN,213040.797,11/07/2015,2015,TRANSPORTADORA INTERAMERICANA S.A. DE C.V.,OCDS-0UD2Q6-PST/240/2016,open,,1,
liconsa sa de cv,COMPRAVENTA DE LECHE FRESCA FRIA,Compra de leche,211670,MXN,211670,31/12/2014,2014,ASOCIACION AGRICOLA Y GANADERA RANCHO SAN AGUSTIN S.P.R. DE R.L.,OCDS-0UD2Q6-CADQ/36/2015,direct,,1,
liconsa sa de cv,Prórroga al servicio de transporte y distribución de leche partida 15-XAL-P-LP-22,Transporte,210140,MXN,210140,01/01/19,2019,TRANSPORTES EHL DEL CENTRO S.A DE C.V.,LA-020VST001-E1-2018,open,,1,
liconsa sa de cv,REFACCIONES PARA ENVASORA DE LECHE EN POLVO MARCA BARTELT MODELO IM7-14,Producción,207583.938,MXN,207583.938,13/11/2017,2017,"FABRICACION Y SERVICIO INDUSTRIAL, S.A. de C.V.",OCDS-0UD2Q6-AA-020VST008-E65-2017,direct,https://compranet.funcionpublica.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1329966,1,
