contracts/awardID,_nomenclatura,tender/tenderPeriod/startDate,buyer/name,tender/description,tender/numberOfBidders,tender/value/currency,planning/budget/estimatedValue,contracts/contractingRegime/name,contracts/items/classification/scheme,tender/procurementMethod,_contracts/id/additionalInformation,contracts/value/amount,entidad_contratante,awards/suppliers/name,ruc,contracts/description,contracts/value/currency,contracts/value/amount/original,contracts/period/startDate,contracts/contractingNumber
264189,AS-SM-12-2016-CSL-1,2016-05-03,MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES,SUMINISTRO DE LECHE EVAPORADA ENTERA DE 410 GR. PARA EL PROGRAMA DE VASO DE LECHE,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"5626475,60",MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES,NIISA CORPORATION SA,20502503180,SUMINISTRO DE LECHE EVAPORADA ENTERA DE 410 GR. PARA EL PROGRAMA DE VASO DE LECHE,PEN,"5626475,60",27/05/2016,32
265561,LP-SM-1-2016-CS/MDC-1,2016-05-09,MUNICIPALIDAD DISTRITAL DE CARABAYLLO,ADQUISICION DE PRODUCTOS ALIMENTICIOS PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE CARABAYLLO,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"5268250,08",MUNICIPALIDAD DISTRITAL DE CARABAYLLO,NIISA CORPORATION SA,20502503180,ADQUISICION DE PRODUCTOS ALIMENTICIOS PARA EL PROGRAMA DEL VASO DE LECHE ITEM 01 LECHE EVAPORADA ENTERA EN TARROS DE 410 GRS.,NA,"3298065,60",02/08/2016,001-2016-01
265561,LP-SM-1-2016-CS/MDC-1,2016-05-09,MUNICIPALIDAD DISTRITAL DE CARABAYLLO,ADQUISICION DE PRODUCTOS ALIMENTICIOS PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE CARABAYLLO,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"5268250,08",MUNICIPALIDAD DISTRITAL DE CARABAYLLO,NIISA CORPORATION SA,20502503180,ADQUISICION DE PRODUCTOS ALIMENTICIOS PARA EL PROGRAMA DEL VASO DE LECHE ITEM 02 HOJUELA DE CEREALES CON SOYA PRECOCIDOS ENRIQUECIDOS CON VITAMINAS Y MINERALES EN BOLSA DE 440 GRS,PEN,"1970184,48",02/08/2016,001-2016-02
269527,AS-SM-4-2016-CE/PVL-2016-1,2016-05-24,MUNICIPALIDAD DISTRITAL DE CHILCA - HUANCAYO,"ADQUISICION DE LECHE EVAPORADA ENTERA DE 410GR , PARA EL PROGRAMA DE VASO DE LECHE.",1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"427622,40",MUNICIPALIDAD DISTRITAL DE CHILCA - HUANCAYO,NIISA CORPORATION SA,20502503180,ADQUISICION DE LECHE EVAPORADA ENTERA DE 410 GR. PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE HUANCAYO,PEN,"427622,40",11/07/2016,7
188154,LP-CLASICO-2-2015-CE-MDC-1,2015-10-23,MUNICIPALIDAD DISTRITAL DE COMAS - LIMA,ADQUISICION DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE,1,PEN,"12358546,93",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Licitación Pública,Clásico,"12358546,91",MUNICIPALIDAD DISTRITAL DE COMAS - LIMA,NIISA CORPORATION SA,20502503180,ADQUISICION DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE,PEN,"12358546,91",22/02/2016,046 Y 047
320712,AS-SM-10-2016-MDLV-1,2016-12-05,MUNICIPALIDAD DISTRITAL DE LA VICTORIA - CHICLAYO,"ADQUISICION DE LECHE EVAPORADA ENTERA PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE LA VICTORIA, CHICLAYO, LAMBAYEQUE PARA EL A¥O  2017",1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"377016,00",MUNICIPALIDAD DISTRITAL DE LA VICTORIA - CHICLAYO,NIISA CORPORATION SA,20502503180,CONTRATO PARA EL SUMINISTRO DE LECHE EVAPORADA ENTERA PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE LA VICTORIA  CHICLAYO  LAMBAYEQUE PARA EL AÑO 2017 .,PEN,"377016,00",05/01/2017,Contrato Nº 114-2016-MDLV
247112,AS-SM-2-2016-MDI-CDS-1,2016-03-08,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA - HUARAZ,"Adquisicion de Leche Evaporada Tarros de 410 Gramos, para el Programa de Vaso de Leche de la Municipalidad Distrital de Independencia para el año 2016",1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"301407,40",MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA - HUARAZ,NIISA CORPORATION SA,20502503180,"Adquisicion de Leche Evaporada Tarros de 410 Gramos, para el Programa de Vaso de Leche de la Municipalidad Distrital de Independencia para el año 2016",PEN,"301407,40",05/05/2016,1
249146,AS-SM-6-2016-MPJ/CS-1,2016-03-21,MUNICIPALIDAD PROVINCIAL DE JAUJA,ADQUISICION DE ALIMENTOS PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DE JAUJA,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"287413,93",MUNICIPALIDAD PROVINCIAL DE JAUJA,NIISA CORPORATION SA,20502503180,"ADQUISICIÓN DE ALIMENTOS PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DE JAUJA, ÍTEM I-LECHE EVAPORADA ENTERA EN TARROS DE 410 GR",NA,"148561,20",23/05/2016,048-2016-MPJ
254088,AS-SM-1-2016-MDA/CEP-1,2016-03-31,MUNICIPALIDAD DISTRITAL DE ASCENSION,ADQUISICION DE ALIMENTOS PARA EL PROGRAMA VASO DE LECHE,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"158885,82",MUNICIPALIDAD DISTRITAL DE ASCENSION,NIISA CORPORATION SA,20502503180,CONTRATO,PEN,"101355,00",20/05/2016,005-2016
250197,LP-SM-1-2016-CS/MDLP-1,2016-03-17,MUNICIPALIDAD DISTRITAL DE LA PERLA,ADQUISICIÓN DE INSUMOS PARA EL PROGRAMA DE VASO DE LECHE (PVL) DE LA MUNICIPALIDAD DISTRITAL DE LA PERLA PERIODO 2016,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"404562,27",MUNICIPALIDAD DISTRITAL DE LA PERLA,NIISA CORPORATION SA,20502503180,adquisicion de insumos para el programa del vaso de leche de la municipalidad distrital de la perla periodo 2016,PEN,"150035,07",05/05/2016,06-2016-PS/MDLP
250197,LP-SM-1-2016-CS/MDLP-1,2016-03-17,MUNICIPALIDAD DISTRITAL DE LA PERLA,ADQUISICIÓN DE INSUMOS PARA EL PROGRAMA DE VASO DE LECHE (PVL) DE LA MUNICIPALIDAD DISTRITAL DE LA PERLA PERIODO 2016,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"404562,27",MUNICIPALIDAD DISTRITAL DE LA PERLA,NIISA CORPORATION SA,20502503180,adquisicion  de insumos para el programa del vaso de leche de la municipalidad distrital de la perla periodo 2016,PEN,"254527,20",05/05/2016,06-2016
253544,AS-SM-5-2016-MPAL/C.S.-1,2016-03-30,MUNICIPALIDAD PROVINCIAL DE ANGARAES - LIRCAY,ADQUISICION DE PRODUCTOS ALIMENTICIOS PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DE ANGARAES  - LIRCAY - HUANCAVELICA.,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"354667,31",MUNICIPALIDAD PROVINCIAL DE ANGARAES - LIRCAY,NIISA CORPORATION SA,20502503180,ADQUISICION DE PRODUCTOS ALIMENTICIOS PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DE ANGARAES - LIRCAY - HUANCAVELICA.- LECHE EVAPORADA ENTERA EN TARRO DE 410 GR.,PEN,"292605,11",10/06/2016,CONTRATO N° 005-2016-GM/MPAL/A.S.
246175,AS-SM-5-2016-MPY/CS-1,2016-03-04,MUNICIPALIDAD PROVINCIAL DE YUNGAY,SUMINISTRO DE PRODUCTOS PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DE YUNGAY - 2016,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"214354,22",MUNICIPALIDAD PROVINCIAL DE YUNGAY,NIISA CORPORATION SA,20502503180,CONTRATO DE SUMINISTRO DE BIENES N° 008 - 2016,PEN,"133340,00",01/06/2016,N° 008-2016-MPY
251746,AS-SM-5-2016-MPYLO-1,2016-03-22,MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA,Adquisicion de leche evaporada entera x 410 gramos - PVL,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"332688,00",MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA,NIISA CORPORATION SA,20502503180,Contrato N010-2015-MPYO/GM,PEN,"332688,00",29/04/2016,10
245340,LP-SM-1-2016-MDA-1,2016-03-01,MUNICIPALIDAD DISTRITAL DE AMARILIS,ADQUISICION DE PRODUCTOS DEL PROGRAMA VASO DE LECHE PARA EL A¥O FISCAL 2016,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"1329310,90",MUNICIPALIDAD DISTRITAL DE AMARILIS,NIISA CORPORATION SA,20502503180,Adquisicion de productos para el PVL. Item I - Leche Evaporada entera de 410 Gr.,NA,"817600,00",25/04/2016,Contrato de Bienes 001-2016-MDA/A
247361,AS-SM-1-2016-MDDH-1,2016-03-07,MUNICIPALIDAD DISTRITAL DE DANIEL HERNANDEZ,LECHE EVAPORADA ENTERA x 410 GR PARA EL PROGRAMA DE VASO DE LECHE,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"162864,00",MUNICIPALIDAD DISTRITAL DE DANIEL HERNANDEZ,NIISA CORPORATION SA,20502503180,ADQUISICION DE LECHE EVAPORADA ENTERA X 410 GR PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE DANIEL HERANANDEZ PARA EL AÑO FISCAL 2016,NA,"162864,00",16/05/2016,150-2016-MDDH/GM/UL
251651,AS-SM-6-2016-CS/MM-1,2016-03-22,MUNICIPALIDAD DISTRITAL DE MIRAFLORES - LIMA,SSUMINISTRO DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE PARA LA MUNICIPALIDAD DE MIRAFLORES,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"101051,30",MUNICIPALIDAD DISTRITAL DE MIRAFLORES - LIMA,NIISA CORPORATION SA,20502503180,SUMINISTRO DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE PARA LA MUNICIPALIDAD DE MIRAFLORES,PEN,"61256,70",22/04/2016,023-2016
246608,LP-SM-1-2016-MPS-CS-1,2016-03-04,MUNICIPALIDAD PROVINCIAL DE SANTA - CHIMBOTE,"ADQUISICION DE LECHE EVAPORADA ENTERA X 410 GR PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DEL SANTA, DISTRITO DE CHIMBOTE - PROVINCIA DEL SANTA-ANCASH",1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"1220615,80",MUNICIPALIDAD PROVINCIAL DE SANTA - CHIMBOTE,NIISA CORPORATION SA,20502503180,"ADQUISICION DE LECHE EVAPORADA ENTERA X 410 GR PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DEL SANTA, DISTRITO DE CHIMBOTE - PROVINCIA DEL SANTA-ANCASH",PEN,"1220615,80",03/06/2016,N 012-2016-SGL-MPS
251185,LP-SM-1-2016-CS/MDCH-1,2016-03-21,MUNICIPALIDAD DISTRITAL DE CHACLACAYO,ADQUISICION DE INSUMOS PARA EL PROGRAMA DE VASO DE LECHE-PVL,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Licitación Pública,Sin Modalidad,"748512,65",MUNICIPALIDAD DISTRITAL DE CHACLACAYO,NIISA CORPORATION SA,20502503180,ADQUISICION DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE -PVL,PEN,"748512,65",25/05/2016,007-2016-LP
249267,AS-SM-5-2016-CS/MDVR-1,2016-03-15,MUNICIPALIDAD DISTRITAL DE VILLA RICA,INSUMOS DEL PROGRAMA DEL VASO DE LECHE,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"257741,28",MUNICIPALIDAD DISTRITAL DE VILLA RICA,NIISA CORPORATION SA,20502503180,INSUMOS DEL PROGRAMA DEL VASO DE LECHE,PEN,"154800,00",01/08/2016,076-2016-MDVR
252990,AS-SM-1-2016-MPR/CE.-1,2016-03-30,MUNICIPALIDAD PROVINCIAL DE RECUAY,LECHE EVAPORADA ENTERA PARA EL PROGRAMA VASO DE LECHE,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"42161,40",MUNICIPALIDAD PROVINCIAL DE RECUAY,NIISA CORPORATION SA,20502503180,CONTRATO DE SUMINISTRO DE BIENES,PEN,"42161,40",14/06/2016,1
248081,AS-SM-14-2016-CS-MDM-1,2016-03-10,MUNICIPALIDAD DISTRITAL DE MARCONA,ADQUISICION DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE MARCONA,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"110492,25",MUNICIPALIDAD DISTRITAL DE MARCONA,NIISA CORPORATION SA,20502503180,CONTRATO DE ADQUISICION DE BIENES,PEN,"110492,25",21/04/2016,003-2016-MDM
251421,AS-SM-3-2016-MDY-1,2016-03-15,MUNICIPALIDAD DISTRITAL DE YAUTAN,"ADQUISICION DE SUMINISTROS DE BIENES ALIMENTICIOS PARA ATENDER EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE YAUTÁN, PERIODO ABRIL ¿ DICIEMBRE 2016.",1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"81348,83",MUNICIPALIDAD DISTRITAL DE YAUTAN,NIISA CORPORATION SA,20502503180,"CONTRATACION PARA EL SUMINISTRO DE BIENES ALIMENTICIOS PARA ATENDER AL PROGRAMA VASO DE LECHE, PERIODO 2016",PEN,"32508,36",19/05/2016,CONTRATO S/N.
249761,AS-SM-1-2016-MDM-1,2016-03-17,MUNICIPALIDAD DISTRITAL DE MOROCOCHA,CONTRATACION DEL SUMINISTRO DE INSUMOS PARA LOS BENIFICIARIOS DEL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE MOROCOCHA CORRESPONDIENTE A LOS MESES DE ENERO A DICIEMBRE DEL 2016,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"112685,28",MUNICIPALIDAD DISTRITAL DE MOROCOCHA,NIISA CORPORATION SA,20502503180,adquisicion de leche evaporada entera  x 410 gr para enero - diciembre del 2016,NA,"74170,08",18/05/2016,040-2016
253294,AS-SM-1-2016-CSPVL-MDU-1,2016-03-30,MUNICIPALIDAD DISTRITAL DE UMARI,INSUMOS PROGRAMA DEL VASO DE LECHE ANO 2016,1,PEN,NA,Ley N° 30225 - Ley de Contrataciones del Estado,bien,Adjudicación Simplificada,Sin Modalidad,"303364,00",MUNICIPALIDAD DISTRITAL DE UMARI,NIISA CORPORATION SA,20502503180,INSUMOS PROGRAMA DEL VASO DE LECHE ANO 2016,NA,"144000,00",06/05/2016,N°001-2016
83919,ADP-CLASICO-1-2015-CEP-MPC-1,2015-03-11,MUNICIPALIDAD PROVINCIAL DE CASMA,ADQUISICIàN DE INSUMOS PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DE CASMA,1,PEN,"233250,94",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Adjudicación Directa Pública,Clásico,"233250,94",MUNICIPALIDAD PROVINCIAL DE CASMA,NIISA CORPORATION SA,20502503180,CONTRATO DE ADQUISICION DE LECHE,PEN,"124840,80",24/04/2015,ADP 01-2015 I
86103,AMC-CLASICO-2-2015-CEP-BS-MDMM-1,2015-03-19,MUNICIPALIDAD DISTRITAL DE MAGDALENA DEL MAR,ADQUISICION DE PRODUCTOS ALIMENTICIOS PARA LOS BENEFICIARIOS DE LOS DIFERENTES COMITES DEL PROGRAMA VASO DE LECHE MAGDALENA DEL MAR,1,PEN,"131748,20",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Adjudicación de Menor Cuantía,Clásico,"131212,68",MUNICIPALIDAD DISTRITAL DE MAGDALENA DEL MAR,NIISA CORPORATION SA,20502503180,ADQUISICION PRODUCTOS ALIMENTICIOS VASO DE LECHE,PEN,"40876,60",13/04/2015,AMC 002-2015 - ITEM II
86103,AMC-CLASICO-2-2015-CEP-BS-MDMM-1,2015-03-19,MUNICIPALIDAD DISTRITAL DE MAGDALENA DEL MAR,ADQUISICION DE PRODUCTOS ALIMENTICIOS PARA LOS BENEFICIARIOS DE LOS DIFERENTES COMITES DEL PROGRAMA VASO DE LECHE MAGDALENA DEL MAR,1,PEN,"131748,20",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Adjudicación de Menor Cuantía,Clásico,"131212,68",MUNICIPALIDAD DISTRITAL DE MAGDALENA DEL MAR,NIISA CORPORATION SA,20502503180,ADQUISICION DE ALIMENTOS VASO DE LECHE,PEN,"75776,08",13/04/2015,AMC 002-2015 - ITEM I
86468,ADS-CLASICO-1-2015-MDJ/CEP-1,2015-03-11,MUNICIPALIDAD DISTRITAL DE JANGAS,ADQUISICION DE INSUMOS PARA EL PROGRAMA VASO DE LECHE,1,PEN,"50692,80",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Adjudicación Directa Selectiva,Clásico,"49833,60",MUNICIPALIDAD DISTRITAL DE JANGAS,NIISA CORPORATION SA,20502503180,SE REGISTRA CONTRATO,PEN,"49833,60",28/05/2015,N° 001-2015-MDJ
83909,ADP-CLASICO-1-2015-MPCH-1,2015-03-11,MUNICIPALIDAD PROVINCIAL DE CHUPACA,ADQUISICIàN DE ALIMENTOS PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DE CHUPACA,1,PEN,"279888,00",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Adjudicación Directa Pública,Clásico,"279888,00",MUNICIPALIDAD PROVINCIAL DE CHUPACA,NIISA CORPORATION SA,20502503180,ADQUISICION DE PRODUCTOS ALIMENTICIOS PARA EL PROGRAMA DEL VASO DE LECHE DE ENERO A DICIEMBRE DEL 2015,PEN,"159348,00",01/06/2015,087- 2015 - MPCH
85343,ADS-CLASICO-1-2015-MPH-1,2015-03-16,MUNICIPALIDAD PROVINCIAL DE HUARI,ADQUISICION DE INSUMOS PARA EL PROGRAMA VASO DE LECHE.,1,PEN,"158625,68",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Adjudicación Directa Selectiva,Clásico,"158020,08",MUNICIPALIDAD PROVINCIAL DE HUARI,NIISA CORPORATION SA,20502503180,CONTRATACIÓN PARA EL SUMINISTRO DE INSUMOS ALIMENTICIOS PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DE HUARI.,PEN,"89326,00",04/05/2015,CONTRATO DE ADJUDICACIÓN DIRECTA SELECTIVA Nº 001-2015-MPHi
93927,LP-CLASICO-1-2015-CE/MDSMP-1,2015-03-13,MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES,LECHE EVAPORADA ENTERA DE 410GR PARA EL PROGRAMA DE VASO DE LECHE,1,PEN,"4167762,71",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Licitación Pública,Clásico,"4167762,71",MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES,NIISA CORPORATION SA,20502503180,CONTRATACION DE SUMINISTRO DE BIENES LECHE EVAPORADA ENTERA DE 410 GR. PARA EL PROGRAMA DE VASO DE LECHE,NA,"4167762,71",07/05/2015,6
83986,ADP-CLASICO-1-2015-MPSAP-CE-1,2015-03-11,MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA,ADQUISICION DE INSUMOS PARA EL PROGRAMA DE VASO DE LECHE DEL DISTRITO DE PUTINA  PROVINCIA DE SAN ANTONIO DE PUTINA  PUNO,1,PEN,"230961,77",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Adjudicación Directa Pública,Clásico,"166193,00",MUNICIPALIDAD PROVINCIAL DE SAN ANTONIO DE PUTINA,NIISA CORPORATION SA,20502503180,ADQUISICION DE LECHE EVAPORADA EN TARRO PARA EL PROGRAMA DE VASO DE LECHE DEL DISTRITO DE PUTINA PROVINCIA DE SAN ANTONIO DE PUTINA PUNO,PEN,"166193,00",24/09/2015,00-2015
113860,LP-CLASICO-1-2015-CE/MDT-1,2015-03-27,MUNICIPALIDAD DISTRITAL DE EL TAMBO,INSUMOS PARA EL PROGRAMA DE VASO DE LECHE,1,PEN,"1231174,35",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Licitación Pública,Clásico,"1231174,35",MUNICIPALIDAD DISTRITAL DE EL TAMBO,NIISA CORPORATION SA,20502503180,ITEM I: ADQUISICION DE LECHE EVAPORADA ENTERA EN LATAS DE 410 GR. PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DE EL TAMBO,PEN,"691185,60",20/08/2015,020-2015-MDT/GAF
82022,LP-CLASICO-1-2015-MPAL/CE-1,2015-03-05,MUNICIPALIDAD PROVINCIAL DE ANGARAES - LIRCAY,ADQUISICIÓN DE PRODUCTOS ALIMENTICIOS PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD  PROVINCIAL DE ANGARAES LIRCAY HUANCAVELICA PARA EL PERIODO DE ENERO A DICIEMBRE DEL AÑO 2015,1,PEN,"474768,00",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Licitación Pública,Clásico,"474768,00",MUNICIPALIDAD PROVINCIAL DE ANGARAES - LIRCAY,NIISA CORPORATION SA,20502503180,ADQUISICIÓN DE PRODUCTOS ALIMENTICIOS PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DE ANGARAES LIRCAY HUANCAVELICA PARA EL PERIODO DE ENERO A DICIEMBRE DEL AÑO 2015,PEN,"392034,60",30/06/2015,N° 002- L.P. N° 01-2015-MPAL-CE-GM/MPAL
88975,AMC-CLASICO-4-2015-CE/MPJ-1,2015-03-31,MUNICIPALIDAD PROVINCIAL DE JAUJA,ADQUISICION DE PRODUCTOS PARA EL PROGRAMA   DEL VASO DE LECHE 2015,1,PEN,"107730,00",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Adjudicación de Menor Cuantía,Clásico,"107730,00",MUNICIPALIDAD PROVINCIAL DE JAUJA,NIISA CORPORATION SA,20502503180,ADQUISICION DE ALIMENTOS PARA EL PROGRAMA VASO DE LECHE,PEN,"107730,00",23/06/2015,73-2015-MPJ
90654,LP-CLASICO-1-2015-MPYO-1,2015-03-30,MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA,ADQUISICION DE ALIMENTOS PARA LA ATENCION DEL PVL DE LA MPYO 2015,1,PEN,"434530,98",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Licitación Pública,Clásico,"337810,50",MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA,NIISA CORPORATION SA,20502503180,Contrato N001-2015-MPYO/GM,PEN,"337810,50",01/09/2015,1
84541,LP-CLASICO-1-2015-CE-MDS-1,2015-03-12,MUNICIPALIDAD DISTRITAL DE SURQUILLO,CONTRATACION PARA EL SUMINISTRO DE INSUMOS PARA EL PROGRAMA DE VASO DE LECHE ITEM I Y II- PERIODO 2015,1,PEN,"874657,50",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Licitación Pública,Clásico,"874657,50",MUNICIPALIDAD DISTRITAL DE SURQUILLO,NIISA CORPORATION SA,20502503180,CONTRATACION PARA EL SUMINISTRO DE INSUMOS PARA EL PROGRAMA DE VASO DE LECHE ITEM I,PEN,"447067,50",18/06/2015,10-2015
84541,LP-CLASICO-1-2015-CE-MDS-1,2015-03-12,MUNICIPALIDAD DISTRITAL DE SURQUILLO,CONTRATACION PARA EL SUMINISTRO DE INSUMOS PARA EL PROGRAMA DE VASO DE LECHE ITEM I Y II- PERIODO 2015,1,PEN,"874657,50",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Licitación Pública,Clásico,"874657,50",MUNICIPALIDAD DISTRITAL DE SURQUILLO,NIISA CORPORATION SA,20502503180,CONTRATACION PARA EL SUMINISTRO DE INSUMOS PARA EL PROGRAMA DE VASO DE LECHE ITEM II- PERIODO 2015,PEN,"427590,00",18/06/2015,11-2015
84793,AMC-CLASICO-2-2015-MDCH-1,2015-03-13,MUNICIPALIDAD DISTRITAL DE CHALA,"ADQUISICION DE INSUMOS PARA PROGRAMA DE VASO DE LECHE DE LA M UNICIPALIDAD DISTRITAL DE CHALA, PROVINCIA DE CARAVELI",1,PEN,"39972,00",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Adjudicación de Menor Cuantía,Clásico,"39672,00",MUNICIPALIDAD DISTRITAL DE CHALA,NIISA CORPORATION SA,20502503180,CONTRATO AMC002-2015,PEN,"39672,00",18/08/2015,AMC 002-2015
88446,ADS-CLASICO-2-2015-MDP/CEP-1,2015-03-24,MUNICIPALIDAD DISTRITAL DE PATIVILCA,ADQUISICION DE INSUMOS ALIMENTICIOS PARA EL PROGRAMA DEL VASO DE LECHE,1,PEN,"167289,75",Decreto Legislativo Nº 1017 - Ley de Contrataciones del Estado,bien,Adjudicación Directa Selectiva,Clásico,"167289,75",MUNICIPALIDAD DISTRITAL DE PATIVILCA,NIISA CORPORATION SA,20502503180,ADQUISICION DE INSUMOS ALIMENTICIOS PARA EL PROGRAMA DEL VASO DE LECHE,PEN,"85329,00",15/05/2015,03-15-MDP
