contracts/id,buyer/type,buyer/type/level,buyer/name,buyer/name/subname,NOG CONCURSO,contracts/description,tender/procurementMethod,SUB MODALIDAD,awards/suppliers/id,awards/suppliers/name,contracts/value/amount,tender/tenderPeriod/startDate,tender/tenderPeriod/startDate/month,tender/tenderPeriod/startDate/year,contracts/period/startDate,awards/date,awards/date/month,contracts/period/startDate/Year,contracts/items/classification/scheme,tender/status,tender/tenderPeriod/endDate,tender/tenderPeriod/endDate/month,tender/tenderPeriod/endDate/year,FECHA CAMBIO ESTATUS
18816,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DR. JUAN JOSE AREVALO BERMEJO,9838562,EVENTO 44-2019<br />PRODUCTOS LACTEOS<br />CORRESPONDIENTES AL MES DE MARZO 2019,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,3410439,"PADILLA,CRUZ,,LESVIA,HAYDEE",987000,18-02-2019,Febrero,2019,17-03-2019,17-03-2019,Marzo,2019,Alimentos y semillas|,Terminado adjudicado,20-02-2019,Febrero,2019,17/03/2019
19861,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE QUETZALTENANGO,9852670,Requesón	 <br />Grupo: Lácteo; Tipo: Semidescremado sin sal; Bandeja (1 Libra)<br /><br />Presentación: Bandeja de 1 Libra<br />Unidad de medida: Libra<br />,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,4365410,"ALVARADO,BAQUIAX,,MARVIN,DANILO",22776000,19-02-2019,Febrero,2019,01-03-2019,01-03-2019,Marzo,2019,Alimentos y semillas|Otros tipos de bienes o servicios|,Terminado adjudicado,21-02-2019,Febrero,2019,01/03/2019
20341,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ENFERMEDADES,9859454,EVENTO 1349/2019. CODIGO IGSS S/C CODIGO PPR VARIOS SUMINISTRO DE LACTEOS. PAQUETE,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,710605K,"RAMIREZ,LEMUS,,ELIOT,UVALDO",30656860,20-02-2019,Febrero,2019,28-02-2019,28-02-2019,Febrero,2019,Alimentos y semillas|,Terminado adjudicado,22-02-2019,Febrero,2019,28/02/2019
20496,Sector Público,"Gobiernos Locales (Municipalidades, Mancomunidades, etc.)","MUNICIPALIDAD DE GUATEMALA, GUATEMALA",SECRETARIA DE ASUNTOS SOCIALES,9861734,"POR COMPRA DE 660 LIBRAS DE LECHE ENTERA EN POLVO, PARA LA PREPARACIÓN DE ALIMENTOS A LOS NIÑOS DE LOS JARDINES INFANTILES MUNICIPALES, CENTROS DE ATENCIÓN A LA NIÑEZ EN RIESGO DE CALLE, A CARGO DE LA SECRETARÍA DE ASUNTOS SOCIALES DE LA MUNICIPALIDAD DE GUATEMALA.",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,7099061,"ABUGARADE,PINEDA,,FERNANDO,",13860000,20-02-2019,Febrero,2019,25-02-2019,25-02-2019,Febrero,2019,Alimentos y semillas|,Terminado adjudicado,22-02-2019,Febrero,2019,25/02/2019
20726,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,"HOSPITAL DE SALUD MENTAL ""DR. FEDERICO MORA""",9865489,"COMPRA DIRECTA MSPAS No. 2019-MEN-CD31. SUMINISTRO DE LACTEOS QUESO FRESCO (1LIBRA) QUESO FRESCO SIN SAL (1LIBRA).HOSPITAL DE SALUD MENTAL ""DR. FEDERICO MORA"".<br />",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,79618154,"FLORES,PAIZ,,JOSE,LEONEL",59136000,21-02-2019,Febrero,2019,01-03-2019,01-03-2019,Marzo,2019,Alimentos y semillas|,Terminado adjudicado,27-02-2019,Febrero,2019,01/03/2019
20958,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ENFERMEDADES,9868917,EVENTO 1403/2019. CODIGO IGSS S/C CODIGO PPR 26550 LECHE CLASE: ENTERA; CONSISTENCIA: POLVO; SACO (50 LIBRA),Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,72600519,"AMARANTA FARMACEUTICA DE CENTROAMERICA Y EL CARIBE, SOCIEDAD ANONIMA",8646430,21-02-2019,Febrero,2019,28-02-2019,28-02-2019,Febrero,2019,Alimentos y semillas|,Terminado adjudicado,25-02-2019,Febrero,2019,28/02/2019
21124,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"HOSPITAL DEPARTAMENTAL PUERTO BARRIOS, IZABAL",9871055,COMPRA DE DIFERENTES CLASES LACTEOS PARA USO EN EL AREA DE ALIMENTACION DEL IGSS HOSPITAL DEPARTAMENTAL PUERTO BARRIOS IZABAL.,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,2571225K,"PACHECO,OLIVA,,SELVIN,",29860000,22-02-2019,Febrero,2019,27-02-2019,27-02-2019,Febrero,2019,Alimentos y semillas|,Terminado adjudicado,26-02-2019,Febrero,2019,27/02/2019
21175,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"HOSPITAL DEPARTAMENTAL PUERTO BARRIOS, IZABAL",9871721,COMPRA DE DIFERENTE CLASE DE LACTEOS PARA SER UTILIZADOS EN EL AREA DE ALIMENTACION DEL IGSS HOSPITAL DEPARTAMENTAL PUERTO BARRIOS IZABAL.,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,2571225K,"PACHECO,OLIVA,,SELVIN,",28080000,22-02-2019,Febrero,2019,27-02-2019,27-02-2019,Febrero,2019,Alimentos y semillas|,Terminado adjudicado,26-02-2019,Febrero,2019,27/02/2019
21513,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE QUETZALTENANGO,9876901,Leche	<br />Clase: Descremada; Consistencia: Polvo; Bolsa (360 Gramos)<br /><br />Presentación: Bolsa de 360 a 400 Gramos<br />Unidad de medida: Bolsa<br />,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,4365410,"ALVARADO,BAQUIAX,,MARVIN,DANILO",29900000,22-02-2019,Febrero,2019,11-03-2019,11-03-2019,Marzo,2019,Alimentos y semillas|Otros tipos de bienes o servicios|,Terminado adjudicado,26-02-2019,Febrero,2019,11/03/2019
21589,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE QUETZALTENANGO,9878033,"Leche, Clase: Condensada; Consistencia: Fluida; <br />Presentación: Lata (395 Gramos),<br /><br /> Unida de medida: Lata<br />",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,42432235,"TOC,TAY,,BRENDA,SURAMA",4640000,22-02-2019,Febrero,2019,07-03-2019,07-03-2019,Marzo,2019,Alimentos y semillas|Otros tipos de bienes o servicios|,Terminado adjudicado,26-02-2019,Febrero,2019,07/03/2019
21731,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ACCIDENTES CEIBAL,9880259,SUMINISTRO DE LACTEOS CORRESPONDIENTE AL MES DE MARZO 2019 SEGUN FORMA A-01 SIAF No.6590/19,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,710605K,"RAMIREZ,LEMUS,,ELIOT,UVALDO",22562450,22-02-2019,Febrero,2019,26-02-2019,26-02-2019,Febrero,2019,Alimentos y semillas|Otros tipos de bienes o servicios|,Terminado adjudicado,26-02-2019,Febrero,2019,26/02/2019
22271,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL GENERAL DE ENFERMEDADES,9887393,EVENTO 1411/2019. CODIGO IGSS S/C CODIGO PPR VARIOS SUMINISTRO DE LACTEOS. PAQUETE,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,72600519,"AMARANTA FARMACEUTICA DE CENTROAMERICA Y EL CARIBE, SOCIEDAD ANONIMA",16708480,25-02-2019,Febrero,2019,28-02-2019,28-02-2019,Febrero,2019,Alimentos y semillas|,Terminado adjudicado,27-02-2019,Febrero,2019,28/02/2019
22799,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL GENERAL SAN JUAN DE DIOS,9895620,"Galactosa, tamizaje neonatal Área: Inmunología; Metodología: Ensayo fluorométrico; Reactivo: Si; Uso: Diagnóstico laboratorio;<br />",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,953040,"MERCK, SOCIEDAD ANONIMA",86016000,26-02-2019,Febrero,2019,14-03-2019,14-03-2019,Marzo,2019,Salud e insumos hospitalarios|,Terminado adjudicado,28-02-2019,Febrero,2019,14/03/2019
23343,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"HOSPITAL DEPARTAMENTAL PUERTO BARRIOS, IZABAL",9903704,8 LECHE CLASE: ENTERA; CONSISTENCIA: POLVO; SACO (100 LIBRA) COD. S/C<br /><br /><br />,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,30363144,"GONZALEZ,MARROQUIN,,DELFIDA,ARGELIA",1.60E+07,26-02-2019,Febrero,2019,04-03-2019,04-03-2019,Marzo,2019,Alimentos y semillas|,Terminado adjudicado,28-02-2019,Febrero,2019,04/03/2019
23586,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE QUETZALTENANGO,9907254,Leche	<br />Clase: Sin lactosa; Consistencia: Polvo; Bolsa (400 Gramos)<br /><br />Presentación: Bolsa de 400 a 454 gramos<br />Unidad de medida: Bolsa<br />,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,4365410,"ALVARADO,BAQUIAX,,MARVIN,DANILO",3960000,27-02-2019,Febrero,2019,13-03-2019,13-03-2019,Marzo,2019,Alimentos y semillas|Otros tipos de bienes o servicios|,Terminado adjudicado,01-03-2019,Marzo,2019,13/03/2019
23648,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE GINECO OBSTETRICIA,9908064,FORMULA POLIMERICA SIN LACTOSA CON O SIN SABOR PARA ADULTOS. POLVO BOTE 400-1000G,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,5801338,SERVICIOS QUIRURGICOS SOCIEDAD ANONIMA,25127140,28-02-2019,Febrero,2019,05-03-2019,05-03-2019,Marzo,2019,Alimentos y semillas|,Terminado adjudicado,04-03-2019,Marzo,2019,05/03/2019
24517,Sector Público,Administración Central,MINISTERIO DE EDUCACIÓN,DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE GUATEMALA SUR,9921222,"2,641 unidad Leche consistencia polvo, enriquecida vitaminas, tipo entera, bolsa libra (454 gramos); Dotación del Programa de Alimentación Escolar",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,91715385,"TECNO SUMINISTROS, SOCIEDAD ANONIMA",52820000,28-02-2019,Febrero,2019,05-03-2019,05-03-2019,Marzo,2019,Alimentos y semillas|,Terminado adjudicado,05-03-2019,Marzo,2019,05/03/2019
24894,Sector Público,Administración Central,MINISTERIO DE EDUCACIÓN,DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE BAJA VERAPAZ,9927026,"Leche, Clase: Entera; Consistencia: Polvo; Bolsa 360 Gramos",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,84351691,"ALIMENTOS DEL PLANETA, SOCIEDAD ANONIMA",86008130,01-03-2019,Marzo,2019,05-03-2019,05-03-2019,Marzo,2019,Alimentos y semillas|,Terminado adjudicado,05-03-2019,Marzo,2019,05/03/2019
24900,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL GENERAL SAN JUAN DE DIOS,9927085,Kit para extractor de leche materna humana  Capacidad de recipiente: 150 Mililitro  PARA EL HOSPITAL GENERAL SAN JUAN DE DIOS,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,656058K,"EQUIPOS PARA HOSPITALES Y MEDICINAS, SOCIEDAD ANONIMA",9.00E+07,01-03-2019,Marzo,2019,11-03-2019,11-03-2019,Marzo,2019,Salud e insumos hospitalarios|,Terminado adjudicado,05-03-2019,Marzo,2019,11/03/2019
26208,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,"CONSULTORIO JALAPA, JALAPA",9944591,FORMULA PARA LACTANTES DE 0 A 6 MESES; BASE: LECHE DE VACA; CLASE; CON LACTOSA: CONSISTENCIA: POLVO; TIPO: SUCEDANEA DE LECHE  MATERNA; ENVASE: 400 GRAMOS.,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,3214290,05-03-2019,Marzo,2019,14-03-2019,14-03-2019,Marzo,2019,Alimentos y semillas|,Terminado adjudicado,07-03-2019,Marzo,2019,14/03/2019
26317,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DR. JUAN JOSE AREVALO BERMEJO,9946160,CÓDIGO IGSS 403<br />EVENTO NO. 504-2019<br />COMPRA DE MEDICAMENTOS<br />LECHE A BASE DE SOYA SIN LACTOSA POLVO. BOTE 400 G - 460 G,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,10109950,05-03-2019,Marzo,2019,01-04-2019,01-04-2019,Abril,2019,Alimentos y semillas|Salud e insumos hospitalarios|,Terminado adjudicado,07-03-2019,Marzo,2019,01/04/2019
26318,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DR. JUAN JOSE AREVALO BERMEJO,9946160,CÓDIGO IGSS 403<br />EVENTO NO. 504-2019<br />COMPRA DE MEDICAMENTOS<br />LECHE A BASE DE SOYA SIN LACTOSA POLVO. BOTE 400 G - 460 G,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,10109950,05-03-2019,Marzo,2019,01-04-2019,01-04-2019,Abril,2019,Alimentos y semillas|Salud e insumos hospitalarios|,Terminado adjudicado,07-03-2019,Marzo,2019,01/04/2019
27531,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE GINECO OBSTETRICIA,9963219,PEDIDO DE LECHE,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,72600519,"AMARANTA FARMACEUTICA DE CENTROAMERICA Y EL CARIBE, SOCIEDAD ANONIMA",8169640,13-03-2019,Marzo,2019,18-03-2019,18-03-2019,Marzo,2019,Alimentos y semillas|,Terminado adjudicado,15-03-2019,Marzo,2019,18/03/2019
27538,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE GINECO OBSTETRICIA,9963308,SUMINISTROS DE PRODUCTOS LACTEOS,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,72600519,"AMARANTA FARMACEUTICA DE CENTROAMERICA Y EL CARIBE, SOCIEDAD ANONIMA",10152680,12-03-2019,Marzo,2019,15-03-2019,15-03-2019,Marzo,2019,Alimentos y semillas|,Terminado adjudicado,14-03-2019,Marzo,2019,15/03/2019
27599,Fideicomisos y otras entidades,"ONG's, patronatos, comités, asociaciones y fundaciones",ORGANIZACION CRISTIANA DE BENEFICIO SOCIAL ESPERANZA DE VIDA ONG,ESPERANZA DE VIDA,9964029,ADQUISICION DE LECHE ENTERA EN POLVO EN BOLSAS DE 360 GRAMOS.,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,91715385,"TECNO SUMINISTROS, SOCIEDAD ANONIMA",62568000,15-03-2019,Marzo,2019,22-03-2019,22-03-2019,Marzo,2019,Alimentos y semillas|,Terminado adjudicado,19-03-2019,Marzo,2019,22/03/2019
27672,Fideicomisos y otras entidades,"ONG's, patronatos, comités, asociaciones y fundaciones",ORGANIZACION CRISTIANA DE BENEFICIO SOCIAL ESPERANZA DE VIDA ONG,ESPERANZA DE VIDA,9965068,ADQUISICION DE LECHE ENTERA EN POLVO EN BOLSAS DE 2200 GRAMOS,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,91715385,"TECNO SUMINISTROS, SOCIEDAD ANONIMA",64206000,07-03-2019,Marzo,2019,15-03-2019,15-03-2019,Marzo,2019,Alimentos y semillas|,Terminado adjudicado,11-03-2019,Marzo,2019,15/03/2019
28246,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL PEDRO DE BETHANCOURT,9973907,"SUMINISTRO DE LACTEOS, PARA EL HOSPITAL PEDRO DE BETHANCOURT",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,64198464,"NEGOCIOS AGROMERCANTILES, SOCIEDAD ANONIMA",81800000,08-03-2019,Marzo,2019,18-03-2019,18-03-2019,Marzo,2019,Alimentos y semillas|,Terminado adjudicado,12-03-2019,Marzo,2019,18/03/2019
29272,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE QUETZALTENANGO,9988246,Leche	<br />Base: Soya; Clase: Sin lactosa; Consistencia: Polvo; Envase (460 Gramos)<br /><br />Presentación: Envase de 460 Gramos<br />Unidad de medida: Envase<br />,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,87780011,"IMPORTADORA FARMACEUTICA Y PRODUCTOS MEDICOS, SOCIEDAD ANONIMA",5644800,11-03-2019,Marzo,2019,18-03-2019,18-03-2019,Marzo,2019,Alimentos y semillas|Otros tipos de bienes o servicios|,Terminado adjudicado,13-03-2019,Marzo,2019,18/03/2019
29453,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,HOSPITAL REGIONAL DE OCCIDENTE QUETZALTENANGO,9990585,"COMPRA DE FORMULA MONOMERICA PARA LACTANTES Y NIÑOS, BASE: MACRONUTRIENTES HIDROLIZADOS, EN POLVO SIN LACTOSA PARA EL HOSPITAL REGIONAL DE OCCIDENTE",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,671517,ABBOTT LABORATORIOS SOCIEDAD ANONIMA,33150000,14-03-2019,Marzo,2019,02-04-2019,02-04-2019,Abril,2019,Alimentos y semillas|,Terminado adjudicado,26-03-2019,Marzo,2019,02/04/2019
29546,Sector Público,Administración Central,MINISTERIO DE EDUCACIÓN,DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE GUATEMALA NORTE,9991980,"COMPRA DE LECHE ENTERA EN POLVO, PARA ESTABLECIMIENTOS OFICIAL NIVEL PRIMARIO SIN OPF, A CARGO DE LA DIDEDUC GUATEMALA NORTE",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,91715385,"TECNO SUMINISTROS, SOCIEDAD ANONIMA",74880000,12-03-2019,Marzo,2019,15-03-2019,15-03-2019,Marzo,2019,Alimentos y semillas|,Terminado adjudicado,14-03-2019,Marzo,2019,15/03/2019
29561,Sector Público,Administración Central,MINISTERIO DE EDUCACIÓN,DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE GUATEMALA NORTE,9992197,"COMPRA DE LECHE ENTERA EN POLVO, PARA ESTABLECIMIENTOS OFICIAL NIVEL PRIMARIO SIN OPF, A CARGO DE LA DIDEDUC GUATEMALA NORTE.",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,91715385,"TECNO SUMINISTROS, SOCIEDAD ANONIMA",42800000,12-03-2019,Marzo,2019,15-03-2019,15-03-2019,Marzo,2019,Alimentos y semillas|,Terminado adjudicado,14-03-2019,Marzo,2019,15/03/2019
29563,Sector Público,Administración Central,MINISTERIO DE EDUCACIÓN,DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE GUATEMALA NORTE,9992243,"COMPRA, DE LECHE ENTERA EN POLVO, PARA ESTABLECIMIENTOS OFICIAL NIVEL PRIMARIO SIN OPF, A CARGO DE LA DIDEDUC GUATEMALA NORTE.",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,91715385,"TECNO SUMINISTROS, SOCIEDAD ANONIMA",56160000,12-03-2019,Marzo,2019,15-03-2019,15-03-2019,Marzo,2019,Alimentos y semillas|,Terminado adjudicado,14-03-2019,Marzo,2019,15/03/2019
29566,Sector Público,Administración Central,MINISTERIO DE EDUCACIÓN,DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE GUATEMALA NORTE,9992278,COMPRA DE LECHE ENTERA EN POLVO PARA ESTABLECIMIENTOS OFICIAL NIVEL PRIMARIO SIN OPF A CARGO DE LA DIDEDUC GUATEMALA NORTE,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,91715385,"TECNO SUMINISTROS, SOCIEDAD ANONIMA",70800000,12-03-2019,Marzo,2019,15-03-2019,15-03-2019,Marzo,2019,Alimentos y semillas|,Terminado adjudicado,14-03-2019,Marzo,2019,15/03/2019
29571,Sector Público,Administración Central,MINISTERIO DE EDUCACIÓN,DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE GUATEMALA NORTE,9992332,COMPRA DE LECHE ENTERA EN POLVO PARA ESTABLECIMIENTOS OFICIAL NIVEL PREPRIMARIO SIN OPF A CARGO DE LA DIDEDUC GUATEMALA NORTE,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,91715385,"TECNO SUMINISTROS, SOCIEDAD ANONIMA",74960000,12-03-2019,Marzo,2019,15-03-2019,15-03-2019,Marzo,2019,Alimentos y semillas|,Terminado adjudicado,14-03-2019,Marzo,2019,15/03/2019
29576,Sector Público,Administración Central,MINISTERIO DE EDUCACIÓN,DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE GUATEMALA NORTE,9992375,"COMPRA DE LECHE ENTERA EN POLVO, PARA ESTABLECIMIENTOS OFICIAL NIVEL PREPRIMARIO SIN OPF A CARGO DE LA DIDEDUC GUATEMALA NORTE",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,91715385,"TECNO SUMINISTROS, SOCIEDAD ANONIMA",51520000,12-03-2019,Marzo,2019,15-03-2019,15-03-2019,Marzo,2019,Alimentos y semillas|,Terminado adjudicado,14-03-2019,Marzo,2019,15/03/2019
29580,Sector Público,Administración Central,MINISTERIO DE EDUCACIÓN,DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE GUATEMALA NORTE,9992421,COMPRA DE LECHE ENTERA EN POLVO PARA ESTABLECIMIENTOS OFICIAL NIVEL PREPRIMARIO SIN OPF A CARGO DE LA DIDEDUC GUATEMALA NORTE.,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,91715385,"TECNO SUMINISTROS, SOCIEDAD ANONIMA",41920000,12-03-2019,Marzo,2019,15-03-2019,15-03-2019,Marzo,2019,Alimentos y semillas|,Terminado adjudicado,14-03-2019,Marzo,2019,15/03/2019
29732,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE QUETZALTENANGO,9994300,Leche	<br />Clase: Entera; Consistencia: Polvo; Bolsa (1 Libra)<br /><br />Presentación: Bolsa de 1 Libra<br />Unidad de medida: Bolsa<br />,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,42432235,"TOC,TAY,,BRENDA,SURAMA",45036000,12-03-2019,Marzo,2019,22-03-2019,22-03-2019,Marzo,2019,Alimentos y semillas|Otros tipos de bienes o servicios|,Terminado adjudicado,14-03-2019,Marzo,2019,22/03/2019
29947,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,AREA DE SALUD DE IXCAN,9997482,COMPRA DE LECHE `PARA LA DIRECCIÓN DE ÁREA DE SALUD DE IXCAN,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,82989605,"MENDEZ,SOC,,MARIO,MARINO",17425000,12-03-2019,Marzo,2019,20-03-2019,20-03-2019,Marzo,2019,Alimentos y semillas|,Terminado adjudicado,14-03-2019,Marzo,2019,20/03/2019
30131,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DE QUETZALTENANGO,9999760,"Fórmula parcialmente hidrolizada, hipoalergénica, reducida a menos del 50% de lactosa Lata de 360-460 g",Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,7477279,AGENCIA FARMACEUTICA INTERNACIONAL SOCIEDAD ANONIMA,61890000,12-03-2019,Marzo,2019,29-03-2019,29-03-2019,Marzo,2019,Alimentos y semillas|Otros tipos de bienes o servicios|Salud e insumos hospitalarios|,Terminado adjudicado,14-03-2019,Marzo,2019,29/03/2019
30475,Sector Público,Administración Central,MINISTERIO DE EDUCACIÓN,DIRECCIÓN DEPARTAMENTAL DE EDUCACION DE SOLOLA,10004971,1832 LECHE ENTERA EN POLVO,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,88729508,DISTRIBUIDORA GIRON SOCIEDAD ANONIMA,47082400,25-03-2019,Marzo,2019,29-03-2019,29-03-2019,Marzo,2019,Alimentos y semillas|,Terminado adjudicado,27-03-2019,Marzo,2019,29/03/2019
30543,Sector Público,Administración Central,MINISTERIO DE EDUCACIÓN,DIRECCIÓN DEPARTAMENTAL DE EDUCACIÓN DE TOTONICAPAN,10005838,1400 Bolsas de 360 gramos de leche entera en polvo,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,91715385,"TECNO SUMINISTROS, SOCIEDAD ANONIMA",2.10E+07,13-03-2019,Marzo,2019,18-03-2019,18-03-2019,Marzo,2019,Alimentos y semillas|,Terminado adjudicado,15-03-2019,Marzo,2019,18/03/2019
31176,Sector Público,"Entidades Descentralizadas, Autónomas y de Seguridad Social",INSTITUTO GUATEMALTECO DE SEGURIDAD SOCIAL -IGSS-,HOSPITAL DR. JUAN JOSE AREVALO BERMEJO,10015221,EVENTO 70-2019<br />PRODUCTOS LACTEOS<br />CORRESPONDIENTE AL MES DE ABRIL 2019,Compra Directa con Oferta Electrónica (Art. 43 LCE Inciso b),NA,710605K,"RAMIREZ,LEMUS,,ELIOT,UVALDO",3126200,14-03-2019,Marzo,2019,27-03-2019,27-03-2019,Marzo,2019,Alimentos y semillas|,Terminado adjudicado,18-03-2019,Marzo,2019,27/03/2019
